404; BAHAN BOX CULVERT TYPE BINA MARGA BEBAN Gandar 21 Ton BC 2000x2000x1000 ;18;10155600
405;Bahan Pintu Pengairan Plat daun pintu t: 8 mm;9;2205000
406;Bahan Pintu Pengairan Drat ulir   diameter 1 1/2 inci;6;1890000
407;Bahan Pintu Pengairan Drat ulir  diameter 2 inci;6;2520000
408;Bahan Pintu Pengairan Siku L 70.70.3;11;441000
409;Bahan Pintu Pengairan Anting baja;10;315000
410;Bahan Pintu Pengairan Anting baja;10;126000
411;Bahan Pintu Pengairan Stang pintu;10;1260000
412;Bahan Pintu Pengairan Stang pemutar;10;945000
413;Bahan Pintu Pengairan Baut anting;10;8900
414;Bahan Pintu Pengairan Baut anting  diameter 3/4 inci;10;252000
415;Bahan Pintu Pengairan Baut penguat anting;10;126000
416;Bahan Pintu Pengairan Peluncur stanlis (2,20 x 0,04 x 5 mm );10;1260000
417;Bahan Pintu Pengairan Siku L ( 9 x 9 x 7 mm );6;189000
418;Bahan Pintu Pengairan Baja kerangka pintu ( 12 x 5 x 6 mm);11;693000
419;Bahan Pintu Pengairan Baja C 12 ( 12,8 , 5,2 , 5 mm);11;756000
420;Bahan Pintu Pengairan Plat block frame 120 x 240;41;1449000
421;Bahan Pintu Pengairan Siku pengait landasan ( 70 x 70 x 6 mm);10;441000
422;Bahan Pintu Pengairan Besi angkur  diameter12;10;122300
423;Bahan Pintu Pengairan Baut bingkai  diameter12;10;3800
424;Bahan Pintu Pengairan Mur baut  diameter 12;10;3800
425;Bahan Pintu Pengairan Mur kuningan  diameter 3  inci;10;315000
426;Bahan Pintu Pengairan Mur kuningan  diameter 2 inci;10;252000
427;Bahan Pintu Pengairan Baut pengait landasan  diameter 16;10;6300
428;Bahan Pintu Pengairan Pengait box;10;6300
429;Bahan Pintu Pengairan Baja Cu ( 70 x 200 x 70 );11;1827000
430;Bahan Pintu Pengairan Plat blok 120 x 240;41;1701000
431;Bahan Pintu Pengairan Baut pesagen;10;6300
432;Bahan Pintu Pengairan Dudukan kuningan;10;2520000
433;Bahan Pintu Pengairan Dudukan kuningan;10;630000
434;Bahan Pintu Pengairan Gigi kuningan;10;1701000
435;Bahan Pintu Pengairan Gigi stang;10;693000
436;Bahan Pintu Pengairan Dudukan stang pemutar;10;945000
437;Bahan Pintu Pengairan As pemutar;6;262100
438;Bahan Pintu Pengairan Blok penyangga as;10;945000
439;Bahan Pintu Pengairan Mur kuningan  diameter 3  inci;10;315000
440;Bahan Pintu Pengairan Mur kuningan  diameter 2 inci;10;252000
441;Bahan Pintu Pengairan Gigi nanas;10;945000
442;Bahan Pintu Pengairan Tutup pengaman gigi;10;630000
443;Bahan Pintu Pengairan Druk laker;10;315000
444;Bahan Pintu Pengairan Plat box 15 x 20 cm;10;590700
445;Bahan Pintu Pengairan Greese pelumas;46;126000
446;Bahan Pintu Pengairan Gembok kunci pengaman;10;94500
447;Bahan Pintu Pengairan Plat daun pintu t: 10 mm;9;2709000
448;Bahan Pintu Pengairan Stang pintu engkel;10;945000
449;Bahan Pintu Pengairan Stang pintu doubel;10;1260000
450;Bahan Pintu Pengairan Gir piringan  diameter 35;10;1890000
451;Bahan Pintu Pengairan Gir piringan  diameter 40;10;2520000
452;Bahan Pintu Pengairan Gir piringan  diameter 50;10;3150000
453;Bahan Pintu Pengairan Drat ulir 1 1/2 inci;6;1890000
454;Bahan Pintu Pengairan Drat ulir 2 inci ;6;2520000
455;Bahan Pintu Pengairan Drat ulir 3 inci;6;3150000
456;Bahan Pintu Pengairan Wortel mur  diameter 1 1/2 inci;10;1260000
457;Bahan Pintu Pengairan Wortel mur  diameter 2 inci;10;1890000
458;Bahan Pintu Pengairan Wortel mur  diameter 3 inci;10;3150000
459;Bahan Pintu Pengairan Wortel mur  diameter 4 inci;10;4410000
460;Bahan Pintu Pengairan Gigi nanas kecil;10;1260000
461;Bahan Pintu Pengairan Gigi nanas besar;10;2520000
462;Bahan Pintu Pengairan As pemutar gigi  diameter 2 inci;6;1890000
463;Bahan Pintu Pengairan Drat ulir  diameter 4 inci;6;5670000
464;Bahan Pintu Pengairan Plat penutup gir;10;1260000
465;Bahan Pintu Pengairan Dudukan as pemutar gigi;10;630000
466;Bahan Pintu Pengairan Kerangka pintu siku 60 x 60 x 6;18;441000
467;Bahan Pintu Pengairan Kerangka pintu siku 80 x 80 x 8;18;1197000
468;Bahan Pintu Pengairan Kerangka pintu siku 90 x 90 x 9;18;1323000
469;Bahan Pintu Pengairan Bahan Pintu Pengairan Kerangka pintu siku 70 x 70 x 10;18;693000
470;Bahan Pintu Pengairan Kerangka atas canal U 10 x 10;18;1260000
471;Bahan Pintu Pengairan Kerangka bawah duobel siku;18;630000
472;"Daftar Harga Pintu Sorong Baja B = 0,50 ; H1 = 0,50 ; H2 = 3,00";10;8190000
473;"Daftar Harga Pintu Sorong Baja B = 0,60 ; H1 = 0,60 ; H2 = 3,50";10;8820000
474;"Daftar Harga Pintu Sorong Baja B = 0,70 ; H1 = 0,70 ; H2 = 4,00";10;10710000
475;"Daftar Harga Pintu Sorong Baja B = 0,80 ; H1 = 0,80 ; H2 = 4,50";10;11340000
476;"Daftar Harga Pintu Sorong Baja B = 0,90 ; H1 = 0,90 ; H2 = 5,00";10;13230000
477;"Daftar Haraga Pintu Tarik B = 0,30 ; H1 = 0,30 ; H2 = 1,25";10;1575000
478;"Daftar Haraga Pintu Tarik B = 0,35 ; H1 = 0,35 ; H2 = 1,30";10;1890000
479;"Daftar Haraga Pintu Tarik B = 0,40 ; H1 = 0,40 ; H2 = 1,35";10;2205000
480;"Daftar Harga Pintu Drat Dobel Daun Besi B = 1,50 ; H1 = 1,50 ; H2 = 3,50";10;63000000
481;"Daftar Harga Pintu Drat Dobel Daun Besi B = 1,75 ; H1 = 1,50 ; H2 = 4,00";10;69300000
482;"Daftar Harga Pintu Drat Dobel Daun Besi B = 2,00 ; H1 = 2,00 ; H2 = 5,00";10;88200000
483;"Daftar Harga Pintu Drat Dobel Daun Besi B = 2,00 ; H1 = 1,50 ; H2 = 6,00";10;94500000
484;"Daftar Harga Pintu Daun Kayu Drat Dobel B = 1,00 ; H1 = 1,00 ; H2 = 3,00";10;75600000
485;"Daftar Harga Pintu Daun Kayu Drat Dobel B = 1,50 ; H1 = 1,50 ; H2 = 3,50";10;81900000
486;"Daftar Harga Pintu Daun Kayu Drat Dobel B = 2,00 ; H1 = 1,50 ; H2 = 4,00";10;88200000
487;"Daftar Harga Pintu Daun Kayu Drat Dobel B = 2,00 ; H1 = 2,00 ; H2 = 5,00";10;100800000
