192;Cetak Kertas HVS, 70 gram Ukuran Kwitansi 2 Muka full color;17;1406000
193;Cetak Kertas HVS 80 gram  1/2 Folio 1 Muka 1 warna;17;84500
194;Cetak Kertas HVS 80 gram  1/2 Folio 1 Muka 2 warna;17;93500
195;Cetak Kertas HVS 80 gram  1/2 Folio 1 Muka 3 warna;17;117000
196;Cetak Kertas HVS 80 gram  1/2 Folio 1 Muka full color;17;1406000
197;Cetak Kertas HVS 80 gram  1/2 Folio 2 Muka 1 warna;17;110000
198;Cetak Kertas HVS 80 gram  1/2 Folio 2 Muka 2 warna;17;117000
199;Cetak Kertas HVS 80 gram  1/2 Folio 2 Muka 3 warna;17;214000
200;Cetak Kertas HVS 80 gram  1/2 Folio 2 Muka full color;17;1685000
201;Cetak Kertas HVS 80 gram  1/2 Kwarto 1 Muka 1 warna;17;84500
202;Cetak Kertas HVS 80 gram  1/2 Kwarto 1 Muka 2 warna;17;110000
203;Cetak Kertas HVS 80 gram  1/2 Kwarto 1 Muka 3 warna;17;131000
204;Cetak Kertas HVS 80 gram  1/2 Kwarto 1 Muka full color;17;1057000
205;Cetak Kertas HVS 80 gram  1/2 Kwarto 2 Muka 1 warna;17;110000
206;Cetak Kertas HVS 80 gram  1/2 Kwarto 2 Muka 2 warna;17;117000
207;Cetak Kertas HVS 80 gram  1/2 Kwarto 2 Muka 3 warna;17;214000
208;Cetak Kertas HVS 80 gram  1/2 Kwarto 2 Muka full color;17;1685000
209;Cetak Kertas HVS 80 gram Double Folio 1 Muka 1 warna;17;166000
210;Cetak Kertas HVS 80 gram  Double Folio 1 Muka 2 warna;17;195000
211;Cetak Kertas HVS 80 gram  Double Folio 1 Muka 3 warna;17;214000
212;Cetak Kertas HVS 80 gram  Double Folio 1 Muka full color;17;1588000
213;Cetak Kertas HVS 80 gram  Double Folio 2 Muka 1 warna;17;229000
214;Cetak Kertas HVS 80 gram  Double Folio 2 Muka 2 warna;17;242500
215;Cetak Kertas HVS 80 gram  Double Folio 2 Muka 3 warna;17;459000
216;Cetak Kertas HVS 80 gram  Double Folio 2 Muka full color;17;2524000
217;Cetak Kertas HVS 80 gram  Double Kwarto 1 Muka 1 warna;17;166000
218;Cetak Kertas HVS 80 gram  Double Kwarto 1 Muka 2 warna;17;195000
219;Cetak Kertas HVS 80 gram  Double Kwarto 1 Muka 3 warna;17;214000
220;Cetak Kertas HVS 80 gram  Double Kwarto 1 Muka full color;17;1588000
221;Cetak Kertas HVS 80 gram  Double Kwarto 2 Muka 1 warna;17;229000
222;Cetak Kertas HVS 80 gram  Double Kwarto 2 Muka 2 warna;17;242500
223;Cetak Kertas HVS 80 gram  Double Kwarto 2 Muka 3 warna;17;459000
224;Cetak Kertas HVS 80 gram  Double Kwarto 2 Muka full color;17;2524000
225;Cetak Kertas HVS 80 gram  Folio 1 Muka 1 warna;17;84500
226;Cetak Kertas HVS 80 gram  Folio 1 Muka 2 warna;17;110000
227;Cetak Kertas HVS 80 gram  Folio 1 Muka 3 warna;17;131000
228;Cetak Kertas HVS 80 gram  Folio 1 Muka full color;17;1057000
229;Cetak Kertas HVS 80 gram  Folio 2 Muka 1 warna;17;110000
230;Cetak Kertas HVS 80 gram  Folio 2 Muka 2 warna;17;117000
231;Cetak Kertas HVS 80 gram  Folio 2 Muka 3 warna;17;214000
232;Cetak Kertas HVS 80 gram  Folio 2 Muka full color;17;1685000
233;Cetak Kertas HVS 80 gram  Kwarto 1 Muka 1 warna;17;84500
234;Cetak Kertas HVS 80 gram  Kwarto 1 Muka 2 warna;17;110000
235;Cetak Kertas HVS 80 gram  Kwarto 1 Muka 3 warna;17;131000
236;Cetak Kertas HVS 80 gram  Kwarto 1 Muka full color;17;1057000
237;Cetak Kertas HVS 80 gram  Kwarto 2 Muka 1 warna;17;110000
238;Cetak Kertas HVS 80 gram  Kwarto 2 Muka 2 warna;17;117000
239;Cetak Kertas HVS 80 gram  Kwarto 2 Muka 3 warna;17;214000
240;Cetak Kertas HVS 80 gram  Kwarto 2 Muka full color;17;1685000
241;Cetak Kertas HVS 80 gram  Ukuran KTP 1 Muka 1 warna;17;84500
242;Cetak Kertas HVS 80 gram  Ukuran KTP 1 Muka 2 warna;17;110000
243;Cetak Kertas HVS 80 gram  Ukuran KTP 1 Muka 3 warna;17;131000
244;Cetak Kertas HVS 80 gram  Ukuran KTP 1 Muka full color;17;1057000
245;Cetak Kertas HVS 80 gram  Ukuran KTP 2 Muka 1 warna;17;110000
246;Cetak Kertas HVS 80 gram  Ukuran KTP 2 Muka 2 warna;17;117000
247;Cetak Kertas HVS 80 gram  Ukuran KTP 2 Muka 3 warna;17;214000
248;Cetak Kertas HVS 80 gram  Ukuran KTP 2 Muka full color;17;1685000
249;Cetak Kertas HVS 80 gram  Ukuran Kwitansi 1 Muka 1 warna;17;84500
250;Cetak Kertas HVS 80 gram  Ukuran Kwitansi 1 Muka 2 warna;17;110000
251;Cetak Kertas HVS 80 gram  Ukuran Kwitansi 1 Muka 3 warna;17;131000
252;Cetak Kertas HVS 80 gram  Ukuran Kwitansi 1 Muka full color;17;1057000
253;Cetak Kertas HVS 80 gram  Ukuran Kwitansi 2 Muka 1 warna;17;110000
254;Cetak Kertas HVS 80 gram  Ukuran Kwitansi 2 Muka 2 warna;17;117000
255;Cetak Kertas HVS 80 gram  Ukuran Kwitansi 2 Muka 3 warna;17;214000
256;Cetak Kertas HVS 80 gram  Ukuran Kwitansi 2 Muka full color;17;1685000
257;Cetak Kertas Doorslag 1/2 Folio 1 Muka 1 warna;17;49500
258;Cetak Kertas Doorslag 1/2 Folio 1 Muka 2 warna;17;57000
259;Cetak Kertas Doorslag 1/2 Folio 1 Muka 3 warna;17;63500
260;Cetak Kertas Doorslag 1/2 Kwarto 1 Muka 1 warna;17;49500
261;Cetak Kertas Doorslag 1/2 Kwarto 1 Muka 2 warna;17;57000
262;Cetak Kertas Doorslag 1/2 Kwarto 1 Muka 3 warna;17;63500
263;Cetak Kertas Doorslag Double Folio 1 Muka 1 warna;17;92000
264;Cetak Kertas Doorslag Double Folio 1 Muka 2 warna;17;134000
265;Cetak Kertas Doorslag Double Folio 1 Muka 3 warna;17;158500
266;Cetak Kertas Doorslag Double Folio 1 Muka full color;17;1127000
267;Cetak Kertas Doorslag Double Kwarto 1 Muka 1 warna;17;92000
268;Cetak Kertas Doorslag Double Kwarto 1 Muka 2 warna;17;134000
269;Cetak Kertas Doorslag Double Kwarto 1 Muka 3 warna;17;158500
270;Cetak Kertas Doorslag Double Kwarto 1 Muka full color;17;1127000
271;Cetak Kertas Doorslag Folio 1 Muka 1 warna;17;49500
272;Cetak Kertas Doorslag Folio 1 Muka 2 warna;17;57000
273;Cetak Kertas Doorslag Folio 1 Muka 3 warna;17;63500
274;Cetak Kertas Doorslag Kwarto 1 Muka 1 warna;17;49500
275;Cetak Kertas Doorslag Kwarto 1 Muka 2 warna;17;57000
276;Cetak Kertas Doorslag Kwarto 1 Muka 3 warna;17;63500
277;Cetak Kertas Doorslag Ukuran KTP 1 Muka 1 warna;17;49500
278;Cetak Kertas Doorslag Ukuran KTP 1 Muka 2 warna;17;57000
279;Cetak Kertas Doorslag Ukuran KTP 1 Muka 3 warna;17;63500
280;Cetak Kertas Doorslag Ukuran Kwitansi 1 Muka 1 warna;17;49500
281;Cetak Kertas Doorslag Ukuran Kwitansi 1 Muka 2 warna;17;57000
282;Cetak Kertas Doorslag Ukuran Kwitansi 1 Muka 3 warna;17;63500
283;Cetak Foto Uk 3 R;41;1800
284;Cetak Foto Uk 4 R;41;2000
285;Cetak Foto Uk 5 R;41;6100
286;Cetak Foto Uk 8 R;41;11500
287;Cetak Foto Uk 10 R;41;14000
288;Cetak Foto Uk 12 R;41;30000
289;Cetak Foto Uk 14 R;41;58500
290;Cetak Foto Uk 20 R;41;141500
291;Penggandaan/ Photokopi Buram                                                                    ;41;150
292;Penggandaan/ Photokopi Double Folio ;41;700
293;Penggandaan/ Photokopi Double folio balak-balik;41;1250
294;Penggandaan/ Photokopi  Folio Bolak-balik;41;300
295;Penggandaan/ Photokopi  Folio HVS                                                             ;41;200
296;Penggandaan/ Photokopi Memperkecil double folio                                             ;41;1500
297;Penggandaan/ Photokopi Memperkecil folio                                                          ;41;500
298;Copy HVS A0 : 840 x 1888 mm;41;105000
299;Copy HVS A1 : 594 x 840 mm;41;80000
300;Copy HVS A2 : 420 x 594 mm;41;50000
301;Copy Kalkir A0 : 840 x 1888 mm;41;24000
302;Copy Kalkir A1 : 594 x 840 mm;41;12500
303;Copy Kalkir A2 : 420 x 594 mm;41;9000
304;Jilid lakban tebal < 5 cm;49;3000
305;Jilid lakban tebal > 5 cm;49;15000
306;Jilid lem tebal < 5 cm;49;5000
307;Jilid lem tebal > 5 cm;49;30000
308;Jilid rig plastik tebal < 5 cm;49;5000
309;Jilid rig plastik tebal > 75 cm;49;18000
310;Jilid Soft cover tebal < 5 cm;49;6000
311;Jilid Soft cover tebal > 5 cm;49;30000
312;Jilid Soft Hard Cover tebal < 5 cm;49;25000
313;Jilid Soft Hard Cover tebal > 5 cm;49;40000
314;Laminating Uk ¼ folio;10;3000
315;Laminating Uk 1/2 folio;10;3500
316;Laminating Uk folio;10;5000
317;Laminating Uk kartu pengenal (tebal);10;2500
318;Laminating Uk kartu pengenal (tipis);10;2800
319;Scaning black / white A0 :  840 x 1888 mm;41;15000
320;Scaning black / white A1 : 594 x 840 mm;41;12000
321;Scaning black / white A2 : 420 x 594 mm;41;9000
322;Scaning black / white A3 : 297 x 420 mm;41;7500
323;Scaning black / white A4 : 210 x 297 mm;41;4500
324;Scaning black / white  F4 : 215 x 330 mm;41;4500
325;Scaning color A3 : 297 x 420 mm;41;11000
326;Scaning color A4 : 219 x 297 mm;41;4500
327;Scaning color F4 : 215 x 330 mm;41;4500
328;Ploting HVC / BC A1 : 594 x 840 mm;41;12000
329;Ploting HVC / BC A2 : 420 x 594 mm;41;9000
330;Ploting HVC / BC A0 :  840 x 1888 mm;41;20000
331;Ploting HVC / BC A1 : 594 x 840 mm;41;18000
332;Ploting HVC / BC A2 : 420 x 594 mm;41;12000
333;Ploting HVC / BC A3 : 297 x 420 mm;41;3000
334;Ploting HVC / BC F4 : 215 x 330 mm;41;700
335;Ploting HVC / BC A4 : 210 x 297 mm;41;700
336;Ploting Kalkir A0 :  840 x 1888 mm;41;30000
337;Ploting Kalkir A1 : 594 x 840 mm;41;16000
338;Ploting Kalkir A2 : 420 x 594 mm;41;13500
339;Ploting Kalkir A3 : 297 x 420 mm;41;5000
340;Ploting Kalkir F4 : 215 x 330 mm;41;4500
341;Ploting Kalkir A4 : 210 x 297 mm;41;4500
342;Ploting color – Grafik Matte Pp A0 : 840 x 1888 mm;41;125000
343;Ploting color – Grafik Matte Pp A1 : 594 x 840 mm;41;95000
344;Ploting color – Grafik Matte Pp A2 : 420 x 594 mm;41;65000
345;Ploting Color – Grafik HVS A0 : 840 x 1888 mm;41;125000
346;Ploting Color – Grafik HVS A1 : 594 x 840 mm;41;95000
347;Ploting Color – Grafik HVS A2 : 420 x 594 mm;41;65000
348;Digital Printing;9;30000
