103;Alat laboratorium Ajustable micropipet Ring 0,5 - 1000 mikro L;10;3622500
104;Alat laboratorium  Pipet Rak;10;1765500
105;Alat laboratorium  Horizontal Water Sampler Cap 2.2 L;10;33810000
106;Alat laboratorium  Vertical Water Sampler Cap 2.2 L;10;13570000
107;Alat laboratorium  Dry Cabinet Cap 70 L;10;11730000
108;Alat laboratorium  Magnetic Stirer With Hot Plate Up to 1200 rpm, 500 C;10;20585000
109;Alat laboratorium  Digital Burret Cap 50 ml;10;22011000
110;Alat laboratorium  Analog Thermohigrometer;10;759000
111;Alat laboratorium  Multitester;10;74290000
112;Alat laboratorium  Cawan Petri Anumbra 15 X 100 mm;10;69000
113;Alat laboratorium  Cawan Goch;10;63500
114;Alat laboratorium  Ice Box uk. 50 L;10;460000
115;Alat laboratorium  Tabung Strerilisasi / Autoclaf;10;19550000
116;Alat laboratorium Tabung Sample 10 ml;10;51750
117;Alat laboratorium  Tabung Durham;10;3000
118;Alat laboratorium  Colony Caunter;10;5750000
119;Alat laboratorium Bunsen;10;40500
120;Alat laboratorium Mikroskop Elektronik Binocular Mikroskop;10;19550000
121;Alat laboratorium  Laminar air Plow Cabinet;10;28750000
122;Alat laboratorium  Portable IPAL Laboratorium Cap. 110 L;10;327750000
123;Peralatan Penyandang difabilitas Prosthese Kaki Palsu Bawah Lutut ( full import );42;
124; Peralatan Penyandang difabilitas Prosthese Kaki Palsu Bawah Lutut Exoskeletal;42;
125;Peralatan Penyandang difabilitas Prosthese Kaki Palsu Atas Lutut ( full import );42;
126; Peralatan Penyandang difabilitas Prosthese Kaki Palsu Bawah Lutut Exoskeletal;42;
127;Peralatan Penyandang difabilitas Prosthese Kaki Palsu Atas Lutut ( full import );42;
128; Peralatan Penyandang difabilitas Prosthese Kaki Palsu Bawah Lutut Exoskeletal;42;
129;Peralatan Penyandang difabilitas Prostesis Tempat Sendi Panggul ( full import );42;
130;Peralatan Penyandang difabilitas Prostese Tepat Pinggul Exoskeletal;42;
131;Peralatan Penyandang difabilitas Prosthese Jari Tangan Palsu ( import );10;
132;Peralatan Penyandang difabilitas Prosthese Jari Tangan Palsu lokal;10;
133;Peralatan Penyandang difabilitas Prosthese Jari Jempol Palsu ( Import );10;
134;Peralatan Penyandang difabilitas Prosthese Jari Jempol Palsu Lokal;10;
135;Peralatan Penyandang difabilitas Prosthese Tangan Palsu Bawah Siku ( Glove Import);42;
136;Peralatan Penyandang difabilitas Prosthese Tangan Palsu Bawah Siku ( Glove lokal);42;
137;Peralatan Penyandang difabilitas Prosthese Tangan Palsu Atas Siku ( full Import );42;
138;Peralatan Penyandang difabilitas Prosthese Tangan Palsu Atas Siku ( Sendi lokal,glove import );42;
139;Peralatan Penyandang difabilitas Prosthese Tangan Palsu Atas Siku ( lokal );42;
140;Peralatan Penyandang difabilitas ProstheseGlove Tangan resleting;10;
141;Peralatan Penyandang difabilitas ProstheseOrthoPeralatan Penyandang difabilitas Prostesis;42;
142;Peralatan Penyandang difabilitas Orthose long leg braca (swiss lock ) import;42;
143;Peralatan Penyandang difabilitas Orthose long leg braca (drop lock ) import;42;
144;Peralatan Penyandang difabilitas Orthose Kafo Plastik swiss lock import;42;
145;Peralatan Penyandang difabilitas Orthose kafo Plastik drop lock import;42;
146;Peralatan Penyandang difabilitas Orthose PTB Brace;42;
147;Peralatan Penyandang difabilitas Orthose splint tangan;10;
148;Peralatan Penyandang difabilitas Orthose splint Peralatan Penyandang difabilitas Orthosis;10;
149;Peralatan Penyandang difabilitas Orthose AFO anak;10;
150;Peralatan Penyandang difabilitas Orthose AFO dewasa;10;
151;Peralatan Penyandang difabilitas Orthose FO;10;
152;Alat Bantu Kruk;10;
153;Alat Bantu Alat Bantu dengar;10;
154;Alat Bantu Silikon insole import;10;
155;Alat Bantu Arm sling;10;
156;Alat Bantu Knee Dekker Import;10;
157;Alat Bantu Wrist Splint;10;
158;Alat Bantu Korset LS;10;
159;Alat Bantu korset TLS;10;
160;Alat Bantu Collar (import);10;
