NO;KODE BARANG;NAMA BARANG;SATUAN;SALDO AWAL;HARGA;TOTAL
d40358ed-7fc9-11e6-aed5-000476f4fa98;2.12.498;Mesin Jahit Juki DDL 8100E;unit;;;
d403636b-7fc9-11e6-aed5-000476f4fa98;2.12.499;Mesin Jahit Janome MC12000;unit;;;
d4036d14-7fc9-11e6-aed5-000476f4fa98;2.12.500;Mesin Jahit Janome 4120QDC ;unit;;;
d40376ca-7fc9-11e6-aed5-000476f4fa98;2.12.501;Mesin Jahit Janome 3160QDC;unit;;;
d4038072-7fc9-11e6-aed5-000476f4fa98;2.12.502;Mesin Jahit Janome 6260QC;unit;;;
d4038a32-7fc9-11e6-aed5-000476f4fa98;2.12.503;Mesin Jahit Janome 8077 ;unit;;;
d40393f6-7fc9-11e6-aed5-000476f4fa98;2.12.504;Mesin Jahit Janome 808A ;unit;;;
d4039dd9-7fc9-11e6-aed5-000476f4fa98;2.12.505;Mesin Jahit Janome HARMONY 4045LX;unit;;;
d403a7b5-7fc9-11e6-aed5-000476f4fa98;2.12.506;Mesin Jahit Janome INDIGO18;unit;;;
d403b2eb-7fc9-11e6-aed5-000476f4fa98;2.12.507;Mesin Jahit Janome NS7322 ;unit;;;
d403bc91-7fc9-11e6-aed5-000476f4fa98;2.12.508;Mesin Jahit Janome 380 ;unit;;;
d403c63e-7fc9-11e6-aed5-000476f4fa98;2.12.509;Mesin Jahit Janome 1008 ;unit;;;
d403d000-7fc9-11e6-aed5-000476f4fa98;2.12.510;Mesin Jahit Janome NS311a ;unit;;;
d403d9c9-7fc9-11e6-aed5-000476f4fa98;2.12.511;Mesin Jahit Janome 381 ;unit;;;
d403e38f-7fc9-11e6-aed5-000476f4fa98;2.12.512;Mesin Jahit Janome PLT3312 ;unit;;;
d403ed62-7fc9-11e6-aed5-000476f4fa98;2.12.513;Mesin Jahit Janome NS7210;unit;;;
d403f796-7fc9-11e6-aed5-000476f4fa98;2.12.514;Mesin Jahit Janome LR1122;unit;;;
d40401df-7fc9-11e6-aed5-000476f4fa98;2.12.515;Mesin Jahit Singer 8280;unit;;;
d4040bb1-7fc9-11e6-aed5-000476f4fa98;2.12.516;Mesin Jahit Singer 974;unit;;;
d404159f-7fc9-11e6-aed5-000476f4fa98;2.12.517;Mesin Jahit Singer 2250;unit;;;
d4041f87-7fc9-11e6-aed5-000476f4fa98;2.12.518;Mesin Jahit Singer 2259;unit;;;
d404297f-7fc9-11e6-aed5-000476f4fa98;2.12.519;Mesin Jahit Singer HD 441;unit;;;
d404338d-7fc9-11e6-aed5-000476f4fa98;2.12.520;Mesin Jahit Singer 7467 confidence;unit;;;
d4043eef-7fc9-11e6-aed5-000476f4fa98;2.12.521;Mesin Jahit Singer 6180 brilliance;unit;;;
d40448d5-7fc9-11e6-aed5-000476f4fa98;2.12.522;Mesin Jahit Singer 6160;unit;;;
d40452bf-7fc9-11e6-aed5-000476f4fa98;2.12.523;Mesin obras Kansai 779D;unit;;;
d4045cad-7fc9-11e6-aed5-000476f4fa98;2.12.524;Mesin obras Jaguar 55 D;unit;;;
d40466a0-7fc9-11e6-aed5-000476f4fa98;2.12.525;Mesin obras Janome 990 D;unit;;;
d40470aa-7fc9-11e6-aed5-000476f4fa98;2.12.526;Mesin obras Yamata FY 737A;unit;;;
d4047aa3-7fc9-11e6-aed5-000476f4fa98;2.12.527;Mesin obras stitches;unit;;;
d40484cd-7fc9-11e6-aed5-000476f4fa98;2.12.528;Mesin Las Listrik Trafo las Lakoni Falcon 120e;unit;;;
d4048f05-7fc9-11e6-aed5-000476f4fa98;2.12.529;Mesin Las Listrik Trafo las Lakoni Falcon 168e;unit;;;
d40499ed-7fc9-11e6-aed5-000476f4fa98;2.12.530;Mesin Las Listrik Trafo las Inverter H&L 120;unit;;;
d404a455-7fc9-11e6-aed5-000476f4fa98;2.12.531;Mesin Las Listrik Trafo las Inverter H&L 160;unit;;;
d404aeb9-7fc9-11e6-aed5-000476f4fa98;2.12.532;Mesin Las Listrik Trafo las WIM TIG Welder ITG 180A;unit;;;
d404b92c-7fc9-11e6-aed5-000476f4fa98;2.12.533;Mesin Las Listrik Trafo las WIM TIG Welder ITG 222P;unit;;;
d404c3a6-7fc9-11e6-aed5-000476f4fa98;2.12.534;Mesin Las Listrik Trafo las WIM MIG Welder MIGWELD 188;unit;;;
d404cf3e-7fc9-11e6-aed5-000476f4fa98;2.12.535;Mesin Las Listrik  MMA 120 G-KR;unit;;;
d404d99e-7fc9-11e6-aed5-000476f4fa98;2.12.536;Mesin Las Listrik Trafo las WIM MIG Welder TA 351i;unit;;;
d404e41f-7fc9-11e6-aed5-000476f4fa98;2.12.537;Peralatan/Mesin Pertanian /kesehatan hewan Animal minor surgery;unit;;;
d404eecb-7fc9-11e6-aed5-000476f4fa98;2.12.538;Peralatan/Mesin Pertanian /kesehatan hewan Anting telinga kambing;buah;;;
d404f96a-7fc9-11e6-aed5-000476f4fa98;2.12.539;Peralatan/Mesin Pertanian /kesehatan hewan Anting telinga sapi;buah;;;
d40503df-7fc9-11e6-aed5-000476f4fa98;2.12.540;Peralatan/Mesin Pertanian /kesehatan hewan Aplikator;buah;;;
d4050e7c-7fc9-11e6-aed5-000476f4fa98;2.12.541;Peralatan/Mesin Pertanian /kesehatan hewan Automatic syringe;unit;;;
d4051935-7fc9-11e6-aed5-000476f4fa98;2.12.542;Peralatan/Mesin Pertanian /kesehatan hewan Automatic Syringe spare valve;unit;;;
d40523c7-7fc9-11e6-aed5-000476f4fa98;2.12.543;Peralatan/Mesin Pertanian /kesehatan hewan Butyrometer;unit;;;
d4053145-7fc9-11e6-aed5-000476f4fa98;2.12.544;Peralatan/Mesin Pertanian /kesehatan hewan Container Cap 10 lt TP;buah;;;
d4053c5d-7fc9-11e6-aed5-000476f4fa98;2.12.545;Peralatan/Mesin Pertanian /kesehatan hewan Container Cap 3 lt;buah;;;
d405471f-7fc9-11e6-aed5-000476f4fa98;2.12.546;Peralatan/Mesin Pertanian /kesehatan hewan Container Cap 35 lt Hc;buah;;;
d4056be1-7fc9-11e6-aed5-000476f4fa98;2.12.547;Peralatan/Mesin Pertanian /kesehatan hewan Drenching Gun;buah;;;
d40576c6-7fc9-11e6-aed5-000476f4fa98;2.12.548;Peralatan/Mesin Pertanian /kesehatan hewan Insemination Gun;buah;;;
d4058244-7fc9-11e6-aed5-000476f4fa98;2.12.549;Peralatan/Mesin Pertanian /kesehatan hewan Lacto Densimeter;buah;;;
d4058cea-7fc9-11e6-aed5-000476f4fa98;2.12.550;Peralatan/Mesin Pertanian /kesehatan hewan Meat Ph;buah;;;
d4059774-7fc9-11e6-aed5-000476f4fa98;2.12.551;Peralatan/Mesin Pertanian /kesehatan hewan needle;lusin;;;
d405a24b-7fc9-11e6-aed5-000476f4fa98;2.12.552;Peralatan/Mesin Pertanian /kesehatan hewan Pengukur kadar air daging;unit;;;
d405ad2c-7fc9-11e6-aed5-000476f4fa98;2.12.553;Peralatan/Mesin Pertanian /kesehatan hewan Pin / Jarum Aplikator;buah;;;
d405b816-7fc9-11e6-aed5-000476f4fa98;2.12.554;Peralatan/Mesin Pertanian /kesehatan hewan Pita Ukur Berat Badan (Rondo);buah;;;
d405c2dd-7fc9-11e6-aed5-000476f4fa98;2.12.555;Peralatan/Mesin Pertanian /kesehatan hewan Plastik sheet;pack;;;
d405ce2c-7fc9-11e6-aed5-000476f4fa98;2.12.556;Peralatan/Mesin Pertanian /kesehatan hewan sarung tangan;pasang;;;
d405d977-7fc9-11e6-aed5-000476f4fa98;2.12.557;Peralatan/Mesin Pertanian /kesehatan hewan Speculum;buah;;;
d405e443-7fc9-11e6-aed5-000476f4fa98;2.12.558;Peralatan/Mesin Pertanian /kesehatan hewan spuit 10 ml;buah;;;
d405ef2a-7fc9-11e6-aed5-000476f4fa98;2.12.559;Peralatan/Mesin Pertanian /kesehatan hewan Spuit 3 cc diposible;buah;;;
d405fa09-7fc9-11e6-aed5-000476f4fa98;2.12.560;Peralatan/Mesin Pertanian /kesehatan hewan spuit 3 ml;buah;;;
d406050c-7fc9-11e6-aed5-000476f4fa98;2.12.561;Peralatan/Mesin Pertanian /kesehatan hewan Spuit 5 cc diposible;buah;;;
d4060ffc-7fc9-11e6-aed5-000476f4fa98;2.12.562;Peralatan/Mesin Pertanian /kesehatan hewan spuit 5 ml;buah;;;
d4061b88-7fc9-11e6-aed5-000476f4fa98;2.12.563;Peralatan/Mesin Pertanian /kesehatan hewan Spuit mika;unit;;;
d4062679-7fc9-11e6-aed5-000476f4fa98;2.12.564;Peralatan/Mesin Pertanian /kesehatan hewan Stick/Tongkat Ukur;buah;;;
d406323d-7fc9-11e6-aed5-000476f4fa98;2.12.565;Peralatan/Mesin Pertanian /kesehatan hewan Tag Pen (Spidol Khusus Anting);buah;;;
d4063d79-7fc9-11e6-aed5-000476f4fa98;2.12.566;Peralatan/Mesin Pertanian /kesehatan hewan Masker;buah;;;
d4064878-7fc9-11e6-aed5-000476f4fa98;2.12.567;Peralatan/Mesin Pertanian /kesehatan hewan Trocart Sapi;buah;;;
d4065320-7fc9-11e6-aed5-000476f4fa98;2.12.568;Alat Perikanan Seser kecil;buah;;;
d4065dd6-7fc9-11e6-aed5-000476f4fa98;2.12.569;Alat Perikanan Seser besar;buah;;;
d4066add-7fc9-11e6-aed5-000476f4fa98;2.12.570;Alat Perikanan Heater;buah;;;
d406741d-7fc9-11e6-aed5-000476f4fa98;2.12.571;Alat Perikanan Waring;buah;;;
d4067d20-7fc9-11e6-aed5-000476f4fa98;2.12.572;Alat Perikanan Hapa besar;buah;;;
d406861b-7fc9-11e6-aed5-000476f4fa98;2.12.573;Alat Perikanan Hapa kecil;buah;;;
d4068f01-7fc9-11e6-aed5-000476f4fa98;2.12.574;Alat Perikanan Jaring;buah;;;
d40697f9-7fc9-11e6-aed5-000476f4fa98;2.12.575;Alat Perikanan Cool box besar;buah;;;
d406a109-7fc9-11e6-aed5-000476f4fa98;2.12.576;Alat Perikanan Cool box kecil;buah;;;
d406ab5a-7fc9-11e6-aed5-000476f4fa98;2.12.577;Alat Perikanan Aerator;buah;;;
d406b455-7fc9-11e6-aed5-000476f4fa98;2.12.578;Alat Perikanan Fish basket;buah;;;
d406bd4d-7fc9-11e6-aed5-000476f4fa98;2.12.579;Alat Perikanan Hi - blow;buah;;;
d406c640-7fc9-11e6-aed5-000476f4fa98;2.12.580;Alat Perikanan Terpal;m;;;
d406cfa8-7fc9-11e6-aed5-000476f4fa98;2.12.581;Alat Perikanan Terpal dan kerangkanya diameter 1 m, tingggi 1 m;buah;;;
d406d906-7fc9-11e6-aed5-000476f4fa98;2.12.582;Alat Perikanan Terpal dan kerangkanya diameter 2 m, tingggi 1 m;buah;;;
d406e260-7fc9-11e6-aed5-000476f4fa98;2.12.583;Alat Perikanan Terpal dan kerangkanya diameter 3 m, tingggi 1 m;buah;;;
d406ebd1-7fc9-11e6-aed5-000476f4fa98;2.12.584;Alat Perikanan Terpal dan kerangkanya diameter 4 m, tingggi 1 m;buah;;;
d406f544-7fc9-11e6-aed5-000476f4fa98;2.12.585;Alat Perikanan Terpal dan kerangkanya diameter 5 m, tingggi 1 m;buah;;;
d406fe80-7fc9-11e6-aed5-000476f4fa98;2.12.586;Alat Perikanan Tabung oksigen;buah;;;
d4070853-7fc9-11e6-aed5-000476f4fa98;2.12.587;Alat Perikanan Jala besar;buah;;;
d407126e-7fc9-11e6-aed5-000476f4fa98;2.12.588;Alat Perikanan Jala kecil;buah;;;
d4071be1-7fc9-11e6-aed5-000476f4fa98;2.12.589;Alat Mesin (Pertanian) Traktor roda 2 (8,5 PK);unit;;;
d407255c-7fc9-11e6-aed5-000476f4fa98;2.12.590;Alat Mesin (Pertanian) Power Tresher type dorong :;unit;;;
d4072fa6-7fc9-11e6-aed5-000476f4fa98;2.12.591; Alat Mesin (Pertanian) Power Tresher type dorong  6,5 PK;unit;;;
d407391e-7fc9-11e6-aed5-000476f4fa98;2.12.592; Alat Mesin (Pertanian) Power Tresher type dorong  8,5 PK;unit;;;
d4074281-7fc9-11e6-aed5-000476f4fa98;2.12.593; Alat Mesin (Pertanian) Power Tresher type mobile :;unit;;;
d4074c1d-7fc9-11e6-aed5-000476f4fa98;2.12.594;Alat Mesin (Pertanian) Power Tresher type mobile 8,5 PK;unit;;;
d40755af-7fc9-11e6-aed5-000476f4fa98;2.12.595;  Alat Mesin (Pertanian) Power Tresher type mobile 12 PK;unit;;;
d4075ef5-7fc9-11e6-aed5-000476f4fa98;2.12.596; Cultivator;unit;;;
d407682d-7fc9-11e6-aed5-000476f4fa98;2.12.597;Perajang pisang/kentang;unit;;;
d4077192-7fc9-11e6-aed5-000476f4fa98;2.12.598; Perajang pisang/kentang Manual;unit;;;
d4077b10-7fc9-11e6-aed5-000476f4fa98;2.12.599; Perajang pisang/kentang Bermotor listrik;unit;;;
d4078476-7fc9-11e6-aed5-000476f4fa98;2.12.600; Perajang Cabe/Bawang Merah;unit;;;
d4078dff-7fc9-11e6-aed5-000476f4fa98;2.12.601;Perajang simplisia;unit;;;
d407978b-7fc9-11e6-aed5-000476f4fa98;2.12.602; Dryer (termasuk penggerak);unit;;;
d407a155-7fc9-11e6-aed5-000476f4fa98;2.12.603;Oven;unit;;;
d407ab00-7fc9-11e6-aed5-000476f4fa98;2.12.604; Reaper;unit;;;
d407b542-7fc9-11e6-aed5-000476f4fa98;2.12.605; Pompa air 2 transmisi vibelt;unit;;;
d407beaf-7fc9-11e6-aed5-000476f4fa98;2.12.606; Pompa air 3 transmisi vibelt;unit;;;
d407c833-7fc9-11e6-aed5-000476f4fa98;2.12.607; Pompa air 4 transmisi vibelt;unit;;;
d407d1ba-7fc9-11e6-aed5-000476f4fa98;2.12.608; Pompa air 6 transmisi vibelt;unit;;;
d407db39-7fc9-11e6-aed5-000476f4fa98;2.12.609; Timbangan kapasitas 100 kg.;unit;;;
d407e4bd-7fc9-11e6-aed5-000476f4fa98;2.12.610; Moisture Tester (Digital);unit;;;
d407ee3b-7fc9-11e6-aed5-000476f4fa98;2.12.611; Unit Penggilingan Padi;unit;;;
d407f8ad-7fc9-11e6-aed5-000476f4fa98;2.12.612;  Unit Penggilingan Padi Mesin pecah kulit;unit;;;
d408026a-7fc9-11e6-aed5-000476f4fa98;2.12.613; Unit Penggilingan Padi Mesin penyosoh;unit;;;
d4080c20-7fc9-11e6-aed5-000476f4fa98;2.12.614; Mist Blower KWh;unit;;;
d40815c3-7fc9-11e6-aed5-000476f4fa98;2.12.615; Hand Sprayer Automatic;unit;;;
d4081f6c-7fc9-11e6-aed5-000476f4fa98;2.12.616; Greeder Seed;unit;;;
d408290d-7fc9-11e6-aed5-000476f4fa98;2.12.617;Cleaner Seed (Blower);unit;;;
d408329a-7fc9-11e6-aed5-000476f4fa98;2.12.618; Pisau Okulasi;unit;;;
d4083d78-7fc9-11e6-aed5-000476f4fa98;2.12.619; Penggiling empon  -empon;unit;;;
d4084760-7fc9-11e6-aed5-000476f4fa98;2.12.620; Alat pres/pemeras;unit;;;
d40850eb-7fc9-11e6-aed5-000476f4fa98;2.12.621; Panci besar;unit;;;
d4085a6e-7fc9-11e6-aed5-000476f4fa98;2.12.622; Kompor minyak;unit;;;
d4086409-7fc9-11e6-aed5-000476f4fa98;2.12.623; Las plastik;unit;;;
d4086dbe-7fc9-11e6-aed5-000476f4fa98;2.12.624; Mesin pecah kulit 8.5 PK;unit;;;
d40877aa-7fc9-11e6-aed5-000476f4fa98;2.12.625; Mesin penyosok / polisher termasuk penggerak 22 PK;unit;;;
d4088181-7fc9-11e6-aed5-000476f4fa98;2.12.626; Mesin Pemipil jagung type TDA 1000 MG;unit;;;
d4088b6b-7fc9-11e6-aed5-000476f4fa98;2.12.627; Mesin Pemecah Mlinjo + Penggerak;unit;;;
d4089523-7fc9-11e6-aed5-000476f4fa98;2.12.628; Dryer seed;unit;;;
d4089f34-7fc9-11e6-aed5-000476f4fa98;2.12.629;  Tesler Pengukur kadar air Beras Type TA  - 5;unit;;;
d408a94e-7fc9-11e6-aed5-000476f4fa98;2.12.630; Tesler Pengukur kadar air Jagung Type TM  - 10;unit;;;
d408b367-7fc9-11e6-aed5-000476f4fa98;2.12.631; Tesler Pengukur kadar air Wrapping Machine;unit;;;
d408bd75-7fc9-11e6-aed5-000476f4fa98;2.12.632;Mesin Penepung Kapasitas 50 kg/jam;unit;;;
d408c8cd-7fc9-11e6-aed5-000476f4fa98;2.12.633;Mesin Penepung Kapasitas 15 kg/jam;unit;;;
d408d2c4-7fc9-11e6-aed5-000476f4fa98;2.12.634;Mesin Perajang Dalam Negeri 6   Pisau;unit;;;
d408dd57-7fc9-11e6-aed5-000476f4fa98;2.12.635; Mesin Perajang Dalam Negeri 8   Pisau;unit;;;
d408e7ab-7fc9-11e6-aed5-000476f4fa98;2.12.636;Mesin Perajang Dalam Negeri 10 Pisau;unit;;;
d408f28a-7fc9-11e6-aed5-000476f4fa98;2.12.637; Mesin Pengering Gabah (Type mix flow) Kapasitas 5 Ton;unit;;;
d408fce3-7fc9-11e6-aed5-000476f4fa98;2.12.638; Mesin Pengering Gabah (Type mix flow) Kapasitas 6 Ton;unit;;;
d409072e-7fc9-11e6-aed5-000476f4fa98;2.12.639; Mesin Pengering Gabah (Type mix flow) Kapasitas 7.5 Ton;unit;;;
d409117a-7fc9-11e6-aed5-000476f4fa98;2.12.640; Mesin Pengering Gabah (Type mix flow) Kapasitas 10 Ton;unit;;;
d4091b8d-7fc9-11e6-aed5-000476f4fa98;2.12.641; Mesin Pengering Gabah ((Type Cross Flow);unit;;;
d4092654-7fc9-11e6-aed5-000476f4fa98;2.12.642; Mesin Pengering Gabah ((Type Cross Flow) Mesin Pengering Gabah ((Type Cross Flow) Kapasitas 5 Ton;unit;;;
d40930b1-7fc9-11e6-aed5-000476f4fa98;2.12.643; Mesin Pengering Gabah ((Type Cross Flow) Kapasitas 7.5 Ton;unit;;;
d4093b0f-7fc9-11e6-aed5-000476f4fa98;2.12.644; Mesin Pengering Gabah ((Type Cross Flow) Kapasitas 10 Ton;unit;;;
d4094573-7fc9-11e6-aed5-000476f4fa98;2.12.645; Mesin Pengering Gabah ((Type Cross Flow) Paddy Cleaner;unit;;;
d4094fbd-7fc9-11e6-aed5-000476f4fa98;2.12.646;  Packing otomatis kapasitas 40  -100 kgs/rpm;unit;;;
d4095a87-7fc9-11e6-aed5-000476f4fa98;2.12.647; mesin bor kayu;unit;;;
d4096483-7fc9-11e6-aed5-000476f4fa98;2.12.648; mesin amplas;unit;;;
d4096e80-7fc9-11e6-aed5-000476f4fa98;2.12.649; tabung blower;unit;;;
d4097900-7fc9-11e6-aed5-000476f4fa98;2.12.650; mesin planer kayu;unit;;;
d4098390-7fc9-11e6-aed5-000476f4fa98;2.12.651; Upah Tenanga Borongan Ass. Driller ;orang/hari;;;
d4098dec-7fc9-11e6-aed5-000476f4fa98;2.12.652; Upah Tenanga Borongan Buruh Semi Terlatih ;orang/hari;;;
d4099837-7fc9-11e6-aed5-000476f4fa98;2.12.653; Upah Tenanga Borongan Buruh Terlatih ;orang/hari;;;
d409a285-7fc9-11e6-aed5-000476f4fa98;2.12.654; Upah Tenanga Borongan Crew Drilling ;orang/hari;;;
d409acc9-7fc9-11e6-aed5-000476f4fa98;2.12.655; Upah Tenanga Borongan Driller ;orang/hari;;;
d409b720-7fc9-11e6-aed5-000476f4fa98;2.12.656; Upah Tenanga Borongan Geologis ;orang/hari;;;
d409c172-7fc9-11e6-aed5-000476f4fa98;2.12.657; Upah Tenanga Borongan Kepala Tukang ;orang/hari;;;
d409cbe6-7fc9-11e6-aed5-000476f4fa98;2.12.658; Upah Tenanga Borongan Koordinator Logging ;orang/hari;;;
d409d65b-7fc9-11e6-aed5-000476f4fa98;2.12.659; Upah Tenanga Borongan M a n d o r ;orang/hari;;;
d409e175-7fc9-11e6-aed5-000476f4fa98;2.12.660; Upah Tenanga Borongan Masinis/Operator ;orang/hari;;;
d409ecb1-7fc9-11e6-aed5-000476f4fa98;2.12.661; Upah Tenanga Borongan Mekanik Terlatih ;orang/hari;;;
d40a16a7-7fc9-11e6-aed5-000476f4fa98;2.12.662; Upah Tenanga Borongan Mekanik Pembantu ;orang/hari;;;
d40a218b-7fc9-11e6-aed5-000476f4fa98;2.12.663; Upah Tenanga Borongan Mekanik/Welder ;orang/hari;;;
d40a2c08-7fc9-11e6-aed5-000476f4fa98;2.12.664; Upah Tenanga Borongan Operator Pompa ;orang/hari;;;
d40a36a8-7fc9-11e6-aed5-000476f4fa98;2.12.665; Upah Tenanga Borongan Operator Semi Terlatih ;orang/hari;;;
d40a4137-7fc9-11e6-aed5-000476f4fa98;2.12.666; Upah Tenanga Borongan Operator Terlatih ;orang/hari;;;
d40a4bf0-7fc9-11e6-aed5-000476f4fa98;2.12.667; Upah Tenanga Borongan Pekerja/buruh tak terlatih ;orang/hari;;;
d40a5689-7fc9-11e6-aed5-000476f4fa98;2.12.668; Upah Tenanga Borongan Pembantu Geologis ;orang/hari;;;
d40a6150-7fc9-11e6-aed5-000476f4fa98;2.12.669; Upah Tenanga Borongan Pembantu Masinis/Operator ;orang/hari;;;
d40a6beb-7fc9-11e6-aed5-000476f4fa98;2.12.670; Upah Tenanga Borongan Pembantu Sopir ;orang/hari;;;
d40a7685-7fc9-11e6-aed5-000476f4fa98;2.12.671; Upah Tenanga Borongan Penjaga Malam ;orang/hari;;;
d40a8115-7fc9-11e6-aed5-000476f4fa98;2.12.672; Upah Tenanga Borongan Sopir ;orang/hari;;;
d40a8bb0-7fc9-11e6-aed5-000476f4fa98;2.12.673; Upah Tenanga Borongan Tukang Batu ;orang/hari;;;
d40a9659-7fc9-11e6-aed5-000476f4fa98;2.12.674; Upah Tenanga Borongan Tukang Besi ;orang/hari;;;
d40aa2de-7fc9-11e6-aed5-000476f4fa98;2.12.675; Upah Tenanga Borongan Tukang Cat ;orang/hari;;;
d40aadd8-7fc9-11e6-aed5-000476f4fa98;2.12.676; Upah Tenanga Borongan Tukang Elektro ;orang/hari;;;
d40ab8c9-7fc9-11e6-aed5-000476f4fa98;2.12.677; Upah Tenanga Borongan Tukang Gali ;orang/hari;;;
d40ac360-7fc9-11e6-aed5-000476f4fa98;2.12.678; Upah Tenanga Borongan Tukang Kayu ;orang/hari;;;
d40acdf9-7fc9-11e6-aed5-000476f4fa98;2.12.679; Upah Tenanga Borongan Tukang Las ;orang/hari;;;
d40ad8a3-7fc9-11e6-aed5-000476f4fa98;2.12.680; Upah Tenanga Borongan Tukang Listrik ;orang/hari;;;
d40ae355-7fc9-11e6-aed5-000476f4fa98;2.12.681; Upah Tenanga Borongan Tukang Masak Aspal ;orang/hari;;;
d40aee15-7fc9-11e6-aed5-000476f4fa98;2.12.682; Upah Tenanga Borongan Tukang Pipa/Pompa ;orang/hari;;;
d40af95b-7fc9-11e6-aed5-000476f4fa98;2.12.683; Bahan Dan Alat Gergaji ;buah;;;
d40b0424-7fc9-11e6-aed5-000476f4fa98;2.12.684; Bahan Dan Alat Gergaji mesin chain saw ;buah;;;
d40b0ec0-7fc9-11e6-aed5-000476f4fa98;2.12.685; Bahan Dan Alat Gerobak ;buah;;;
d40b199a-7fc9-11e6-aed5-000476f4fa98;2.12.686; Bahan Dan Alat  Glass block 20x20 ;buah;;;
d40b245d-7fc9-11e6-aed5-000476f4fa98;2.12.687; Bahan Dan Alat Glass block 30x30 ;buah;;;
d40b2f50-7fc9-11e6-aed5-000476f4fa98;2.12.688; Bahan Dan Alat  Gravel Pack  diameter 0,5 - 1,5 cm ;m3;;;
d40b3b0a-7fc9-11e6-aed5-000476f4fa98;2.12.689; Bahan Dan Alat GRC ( 120 cm x 240 cm ) t : 5 mm ;lbr;;;
d40b45cf-7fc9-11e6-aed5-000476f4fa98;2.12.690; Bahan Dan Alat Grease (paselin) ;kg;;;
d40b5147-7fc9-11e6-aed5-000476f4fa98;2.12.691; Bahan Dan Alat Grendel (biasa) ;buah;;;
d40b5c2d-7fc9-11e6-aed5-000476f4fa98;2.12.692; Bahan Dan Alat Grendel (sedang) ;buah;;;
d40b68dc-7fc9-11e6-aed5-000476f4fa98;2.12.693; Bahan Dan Alat Grendel (super) ;buah;;;
d40b71c0-7fc9-11e6-aed5-000476f4fa98;2.12.694; Bahan Dan Alat Grosok 2/3 cm ;m3;;;
d40b7ab8-7fc9-11e6-aed5-000476f4fa98;2.12.695; Bahan Dan Alat Grosok tabur/jagung ;m3;;;
d40b83ac-7fc9-11e6-aed5-000476f4fa98;2.12.696; Bahan Dan Alat Gunting pangkas ;buah;;;
d40b8cce-7fc9-11e6-aed5-000476f4fa98;2.12.697; Bahan Dan Alat Gypsum tebal 9 mm ( 120 x 240 cm ) ;lbr;;;
d40b9602-7fc9-11e6-aed5-000476f4fa98;2.12.698; Bahan Dan Alat Gypsum tebal 6,5  mm (120 x 240 cm ) ;lbr;;;
d40b9f2f-7fc9-11e6-aed5-000476f4fa98;2.12.699; Bahan Dan Alat Hak angin ( biasa ) ;buah;;;
d40ba84c-7fc9-11e6-aed5-000476f4fa98;2.12.700; Bahan Dan Alat Hak angin ( sedang ) ;buah;;;
d40bb16c-7fc9-11e6-aed5-000476f4fa98;2.12.701; Bahan Dan Alat Hak angin ( super ) ;buah;;;
d40bba88-7fc9-11e6-aed5-000476f4fa98;2.12.702; Bahan Dan Alat Handle jendela ;buah;;;
d40bc478-7fc9-11e6-aed5-000476f4fa98;2.12.703; Bahan Dan Alat Harplex 3 mm ( 1,00 x 1,00 ) ;buah;;;
d40bcd77-7fc9-11e6-aed5-000476f4fa98;2.12.704; Bahan Dan Alat HB. 20 ;buah;;;
d40bd698-7fc9-11e6-aed5-000476f4fa98;2.12.705; Bahan Dan Alat Hospital plint fiber ;buah;;;
d40be056-7fc9-11e6-aed5-000476f4fa98;2.12.706; Bahan Dan Alat Hospital plint keramik ;buah;;;
d40be9df-7fc9-11e6-aed5-000476f4fa98;2.12.707; Bahan Dan Alat Ijuk ;kg;;;
d40bf32a-7fc9-11e6-aed5-000476f4fa98;2.12.708; Bahan Dan Alat Jas hujan ;buah;;;
d40bfc2e-7fc9-11e6-aed5-000476f4fa98;2.12.709; Bahan Dan Alat Jet sower ;set;;;
d40c0552-7fc9-11e6-aed5-000476f4fa98;2.12.710; Bahan Dan Alat Kaca aluminium profil  ;m2;;;
d40c0e73-7fc9-11e6-aed5-000476f4fa98;2.12.711; Bahan Dan Alat Kaca aluminium patri ;m2;;;
d40c177e-7fc9-11e6-aed5-000476f4fa98;2.12.712; Bahan Dan Alat Masker ;buah;;;
d40c209a-7fc9-11e6-aed5-000476f4fa98;2.12.713; Bahan Dan Alat MCB 32 Amper ;buah;;;
d40c29b1-7fc9-11e6-aed5-000476f4fa98;2.12.714; Bahan Dan Alat Meni Besi  ;kg;;;
d40c3305-7fc9-11e6-aed5-000476f4fa98;2.12.715; Bahan Dan Alat Mesin Potong Rumput Dorong ;buah;;;
d40c3c66-7fc9-11e6-aed5-000476f4fa98;2.12.716; Bahan Dan Alat Mesin Potong Rumput Gendong ;buah;;;
d40c46d8-7fc9-11e6-aed5-000476f4fa98;2.12.717; Bahan Dan Alat Pecok ;buah;;;
d40c4feb-7fc9-11e6-aed5-000476f4fa98;2.12.718; Bahan Dan Alat Sabit ;buah;;;
d40c591a-7fc9-11e6-aed5-000476f4fa98;2.12.719; Bahan Dan Alat Saklar Ganda ;buah;;;
d40c6255-7fc9-11e6-aed5-000476f4fa98;2.12.720; Bahan Dan Alat Saklar Tunggal ;buah;;;
d40c6b94-7fc9-11e6-aed5-000476f4fa98;2.12.721; Bahan Dan Alat Sapu Lidi ;buah;;;
d40c74f2-7fc9-11e6-aed5-000476f4fa98;2.12.722; Bahan Dan Alat Seal tape ;buah;;;
